-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 10/04/2024 through 10/04/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
-16.5,-62.5,2025,7,77.57
-18.5,-63.75,2025,8,84.4
-18.5,-63.125,2025,8,78.3
-18.5,-62.5,2025,8,75.82
-18.0,-63.75,2025,8,86.96
-18.0,-63.125,2025,8,79.95
-18.0,-62.5,2025,8,77.21
-17.5,-63.75,2025,8,82.42
-17.5,-63.125,2025,8,80.3
-17.5,-62.5,2025,8,78.97
-17.0,-63.75,2025,8,88.83
-17.0,-63.125,2025,8,86.38
-17.0,-62.5,2025,8,83.99
-16.5,-63.75,2025,8,93.74
-16.5,-63.125,2025,8,89.47
-16.5,-62.5,2025,8,87.36
-18.5,-63.75,2025,9,75.99
-18.5,-63.125,2025,9,70.85
-18.5,-62.5,2025,9,69.33
-18.0,-63.75,2025,9,82.26
-18.0,-63.125,2025,9,77.7
-18.0,-62.5,2025,9,72.81
-17.5,-63.75,2025,9,81.84
-17.5,-63.125,2025,9,82.8
-17.5,-62.5,2025,9,76.76
-17.0,-63.75,2025,9,88.78
-17.0,-63.125,2025,9,85.68
-17.0,-62.5,2025,9,80.81
-16.5,-63.75,2025,9,94.73
-16.5,-63.125,2025,9,90.35
-16.5,-62.5,2025,9,84.34
-18.5,-63.75,2025,10,81.38
-18.5,-63.125,2025,10,78.46
-18.5,-62.5,2025,10,79.35
-18.0,-63.75,2025,10,85.58
-18.0,-63.125,2025,10,82.55
-18.0,-62.5,2025,10,80.92
-17.5,-63.75,2025,10,87.36
-17.5,-63.125,2025,10,84.7
-17.5,-62.5,2025,10,80.63
-17.0,-63.75,2025,10,89.58
-17.0,-63.125,2025,10,85.12
-17.0,-62.5,2025,10,80.14
-16.5,-63.75,2025,10,91.5
-16.5,-63.125,2025,10,83.36
-16.5,-62.5,2025,10,81.78
-18.5,-63.75,2025,11,85.97
-18.5,-63.125,2025,11,80.28
-18.5,-62.5,2025,11,79.49
-18.0,-63.75,2025,11,84.35
-18.0,-63.125,2025,11,82.87
-18.0,-62.5,2025,11,80.26
-17.5,-63.75,2025,11,83.14
-17.5,-63.125,2025,11,82.36
-17.5,-62.5,2025,11,82.41
-17.0,-63.75,2025,11,89.98
-17.0,-63.125,2025,11,86.89
-17.0,-62.5,2025,11,83.94
-16.5,-63.75,2025,11,91.09
-16.5,-63.125,2025,11,88.04
-16.5,-62.5,2025,11,83.61
-18.5,-63.75,2025,12,82.74
-18.5,-63.125,2025,12,74.5
-18.5,-62.5,2025,12,72.7
-18.0,-63.75,2025,12,83.45
-18.0,-63.125,2025,12,78.81
-18.0,-62.5,2025,12,75.56
-17.5,-63.75,2025,12,81.78
-17.5,-63.125,2025,12,80.84
-17.5,-62.5,2025,12,80.18
-17.0,-63.75,2025,12,88.47
-17.0,-63.125,2025,12,85.2
-17.0,-62.5,2025,12,83.57
-16.5,-63.75,2025,12,91.73
-16.5,-63.125,2025,12,86.62
-16.5,-62.5,2025,12,82.32
-18.5,-63.75,2025,13,77.05
-18.5,-63.125,2025,13,65.82
-18.5,-62.5,2025,13,63.18
-18.0,-63.75,2025,13,79.54
-18.0,-63.125,2025,13,71.56
-18.0,-62.5,2025,13,68.65
-17.5,-63.75,2025,13,77.87
-17.5,-63.125,2025,13,76.9
-17.5,-62.5,2025,13,74.6
-17.0,-63.75,2025,13,82.41
-17.0,-63.125,2025,13,79.49
-17.0,-62.5,2025,13,76.98
-16.5,-63.75,2025,13,85.44
-16.5,-63.125,2025,13,78.9
-16.5,-62.5,2025,13,77.96
-18.5,-63.75,2025,14,77.17
-18.5,-63.125,2025,14,67.39
-18.5,-62.5,2025,14,63.28
-18.0,-63.75,2025,14,82.21
-18.0,-63.125,2025,14,75.35
-18.0,-62.5,2025,14,71.62
-17.5,-63.75,2025,14,84.2
-17.5,-63.125,2025,14,83.43
-17.5,-62.5,2025,14,81.42
-17.0,-63.75,2025,14,92.05
-17.0,-63.125,2025,14,89.88
-17.0,-62.5,2025,14,86.82
-16.5,-63.75,2025,14,95.5
-16.5,-63.125,2025,14,93.72
-16.5,-62.5,2025,14,89.16
-18.5,-63.75,2025,15,61.3
-18.5,-63.125,2025,15,54.07
-18.5,-62.5,2025,15,53.23
-18.0,-63.75,2025,15,66.95
-18.0,-63.125,2025,15,62.36
-18.0,-62.5,2025,15,62.36
-17.5,-63.75,2025,15,67.25
-17.5,-63.125,2025,15,74.31
-17.5,-62.5,2025,15,73.19
-17.0,-63.75,2025,15,80.81
-17.0,-63.125,2025,15,81.17
-17.0,-62.5,2025,15,78.44
-16.5,-63.75,2025,15,86.05
-16.5,-63.125,2025,15,82.74
-16.5,-62.5,2025,15,82.55
-18.5,-63.75,2025,16,66.01
-18.5,-63.125,2025,16,59.06
-18.5,-62.5,2025,16,58.11
-18.0,-63.75,2025,16,72.88
-18.0,-63.125,2025,16,66.95
-18.0,-62.5,2025,16,65.37
-17.5,-63.75,2025,16,72.89
-17.5,-63.125,2025,16,73.64
-17.5,-62.5,2025,16,70.73
-17.0,-63.75,2025,16,79.58
-17.0,-63.125,2025,16,75.98
-17.0,-62.5,2025,16,73.07
-16.5,-63.75,2025,16,83.67
-16.5,-63.125,2025,16,76.46
-16.5,-62.5,2025,16,76.84
-18.5,-63.75,2025,17,66.51
-18.5,-63.125,2025,17,56.2
-18.5,-62.5,2025,17,53.98
-18.0,-63.75,2025,17,71.2
-18.0,-63.125,2025,17,63.2
-18.0,-62.5,2025,17,61.89
-17.5,-63.75,2025,17,72.24
-17.5,-63.125,2025,17,72.12
-17.5,-62.5,2025,17,69.3
-17.0,-63.75,2025,17,79.09
-17.0,-63.125,2025,17,74.56
-17.0,-62.5,2025,17,71.17
-16.5,-63.75,2025,17,81.9
-16.5,-63.125,2025,17,71.68
-16.5,-62.5,2025,17,75.31
-18.5,-63.75,2025,18,60.65
-18.5,-63.125,2025,18,54.43
-18.5,-62.5,2025,18,55.29
-18.0,-63.75,2025,18,68.1
-18.0,-63.125,2025,18,62.98
-18.0,-62.5,2025,18,62.55
-17.5,-63.75,2025,18,67.68
-17.5,-63.125,2025,18,72.59
-17.5,-62.5,2025,18,69.92
-17.0,-63.75,2025,18,78.5
-17.0,-63.125,2025,18,77.87
-17.0,-62.5,2025,18,74.02
-16.5,-63.75,2025,18,85.2
-16.5,-63.125,2025,18,81.4
-16.5,-62.5,2025,18,79.84
-18.5,-63.75,2025,19,71.75
-18.5,-63.125,2025,19,60.95
-18.5,-62.5,2025,19,58.18
-18.0,-63.75,2025,19,76.24
-18.0,-63.125,2025,19,69.36
-18.0,-62.5,2025,19,67.91
-17.5,-63.75,2025,19,76.0
-17.5,-63.125,2025,19,79.19
-17.5,-62.5,2025,19,77.19
-17.0,-63.75,2025,19,85.75
-17.0,-63.125,2025,19,83.5
-17.0,-62.5,2025,19,81.64
-16.5,-63.75,2025,19,89.63
-16.5,-63.125,2025,19,87.67
-16.5,-62.5,2025,19,84.86
-18.5,-63.75,2025,20,93.01
-18.5,-63.125,2025,20,90.45
-18.5,-62.5,2025,20,88.96
-18.0,-63.75,2025,20,91.21
-18.0,-63.125,2025,20,91.72
-18.0,-62.5,2025,20,89.63
-17.5,-63.75,2025,20,92.24
-17.5,-63.125,2025,20,92.55
-17.5,-62.5,2025,20,90.14
-17.0,-63.75,2025,20,94.43
-17.0,-63.125,2025,20,93.48
-17.0,-62.5,2025,20,90.87
-16.5,-63.75,2025,20,96.0
-16.5,-63.125,2025,20,94.64
-16.5,-62.5,2025,20,88.37
-18.5,-63.75,2025,21,85.03
-18.5,-63.125,2025,21,78.8
-18.5,-62.5,2025,21,76.93
-18.0,-63.75,2025,21,83.79
-18.0,-63.125,2025,21,81.11
-18.0,-62.5,2025,21,79.01
-17.5,-63.75,2025,21,82.35
-17.5,-63.125,2025,21,82.86
-17.5,-62.5,2025,21,82.71
-17.0,-63.75,2025,21,83.68
-17.0,-63.125,2025,21,83.07
-17.0,-62.5,2025,21,85.25
-16.5,-63.75,2025,21,85.87
-16.5,-63.125,2025,21,86.51
-16.5,-62.5,2025,21,87.28
-18.5,-63.75,2025,22,88.15
-18.5,-63.125,2025,22,83.29
-18.5,-62.5,2025,22,81.45
-18.0,-63.75,2025,22,89.08
-18.0,-63.125,2025,22,86.0
-18.0,-62.5,2025,22,83.85
-17.5,-63.75,2025,22,87.39
-17.5,-63.125,2025,22,85.8
-17.5,-62.5,2025,22,85.4
-17.0,-63.75,2025,22,89.46
-17.0,-63.125,2025,22,86.43
-17.0,-62.5,2025,22,87.15
-16.5,-63.75,2025,22,91.0
-16.5,-63.125,2025,22,88.54
-16.5,-62.5,2025,22,88.15
-18.5,-63.75,2025,23,81.03
-18.5,-63.125,2025,23,78.12
-18.5,-62.5,2025,23,77.25
-18.0,-63.75,2025,23,87.99
-18.0,-63.125,2025,23,82.82
-18.0,-62.5,2025,23,79.57
-17.5,-63.75,2025,23,87.02
-17.5,-63.125,2025,23,84.29
-17.5,-62.5,2025,23,81.05
-17.0,-63.75,2025,23,88.56
-17.0,-63.125,2025,23,84.07
-17.0,-62.5,2025,23,82.0
-16.5,-63.75,2025,23,89.22
-16.5,-63.125,2025,23,85.0
-16.5,-62.5,2025,23,84.55
-18.5,-63.75,2025,24,75.55
-18.5,-63.125,2025,24,73.49
-18.5,-62.5,2025,24,73.01
-18.0,-63.75,2025,24,84.13
-18.0,-63.125,2025,24,78.25
-18.0,-62.5,2025,24,75.57
-17.5,-63.75,2025,24,82.53
-17.5,-63.125,2025,24,80.47
-17.5,-62.5,2025,24,77.97
-17.0,-63.75,2025,24,83.31
-17.0,-63.125,2025,24,80.05
-17.0,-62.5,2025,24,79.62
-16.5,-63.75,2025,24,84.93
-16.5,-63.125,2025,24,81.41
-16.5,-62.5,2025,24,83.48
-18.5,-63.75,2025,25,72.68
-18.5,-63.125,2025,25,69.51
-18.5,-62.5,2025,25,69.26
-18.0,-63.75,2025,25,83.6
-18.0,-63.125,2025,25,75.47
-18.0,-62.5,2025,25,73.06
-17.5,-63.75,2025,25,81.46
-17.5,-63.125,2025,25,78.86
-17.5,-62.5,2025,25,76.16
-17.0,-63.75,2025,25,83.68
-17.0,-63.125,2025,25,78.58
-17.0,-62.5,2025,25,78.21
-16.5,-63.75,2025,25,86.44
-16.5,-63.125,2025,25,80.51
-16.5,-62.5,2025,25,83.06
-18.5,-63.75,2025,26,65.73
-18.5,-63.125,2025,26,64.8
-18.5,-62.5,2025,26,67.17
-18.0,-63.75,2025,26,78.49
-18.0,-63.125,2025,26,72.76
-18.0,-62.5,2025,26,70.88
-17.5,-63.75,2025,26,80.62
-17.5,-63.125,2025,26,77.24
-17.5,-62.5,2025,26,73.17
-17.0,-63.75,2025,26,83.28
-17.0,-63.125,2025,26,75.58
-17.0,-62.5,2025,26,72.73
-16.5,-63.75,2025,26,84.52
-16.5,-63.125,2025,26,73.57
-16.5,-62.5,2025,26,76.9
-18.5,-63.75,2025,27,62.54
-18.5,-63.125,2025,27,59.81
-18.5,-62.5,2025,27,63.83
-18.0,-63.75,2025,27,73.56
-18.0,-63.125,2025,27,68.31
-18.0,-62.5,2025,27,67.48
-17.5,-63.75,2025,27,73.37
-17.5,-63.125,2025,27,73.72
-17.5,-62.5,2025,27,69.37
-17.0,-63.75,2025,27,77.88
-17.0,-63.125,2025,27,72.15
-17.0,-62.5,2025,27,69.71
-16.5,-63.75,2025,27,81.66
-16.5,-63.125,2025,27,72.62
-16.5,-62.5,2025,27,76.04
-18.5,-63.75,2025,28,66.17
-18.5,-63.125,2025,28,63.06
-18.5,-62.5,2025,28,66.77
-18.0,-63.75,2025,28,79.2
-18.0,-63.125,2025,28,73.38
-18.0,-62.5,2025,28,72.53
-17.5,-63.75,2025,28,81.89
-17.5,-63.125,2025,28,78.07
-17.5,-62.5,2025,28,75.38
-17.0,-63.75,2025,28,82.95
-17.0,-63.125,2025,28,76.61
-17.0,-62.5,2025,28,74.12
-16.5,-63.75,2025,28,84.37
-16.5,-63.125,2025,28,74.09
-16.5,-62.5,2025,28,78.2
-18.5,-63.75,2025,29,83.09
-18.5,-63.125,2025,29,77.94
-18.5,-62.5,2025,29,76.5
-18.0,-63.75,2025,29,84.66
-18.0,-63.125,2025,29,80.07
-18.0,-62.5,2025,29,77.12
-17.5,-63.75,2025,29,84.94
-17.5,-63.125,2025,29,80.76
-17.5,-62.5,2025,29,76.05
-17.0,-63.75,2025,29,86.32
-17.0,-63.125,2025,29,77.89
-17.0,-62.5,2025,29,73.11
-16.5,-63.75,2025,29,84.79
-16.5,-63.125,2025,29,73.11
-16.5,-62.5,2025,29,73.77
-18.5,-63.75,2025,30,79.52
-18.5,-63.125,2025,30,73.23
-18.5,-62.5,2025,30,71.5
-18.0,-63.75,2025,30,82.98
-18.0,-63.125,2025,30,77.52
-18.0,-62.5,2025,30,74.15
-17.5,-63.75,2025,30,79.62
-17.5,-63.125,2025,30,77.86
-17.5,-62.5,2025,30,76.49
-17.0,-63.75,2025,30,82.18
-17.0,-63.125,2025,30,80.14
-17.0,-62.5,2025,30,77.78
-16.5,-63.75,2025,30,88.96
-16.5,-63.125,2025,30,81.48
-16.5,-62.5,2025,30,78.8
-18.5,-63.75,2025,31,70.74
-18.5,-63.125,2025,31,62.55
-18.5,-62.5,2025,31,59.77
-18.0,-63.75,2025,31,74.27
-18.0,-63.125,2025,31,68.15
-18.0,-62.5,2025,31,65.94
-17.5,-63.75,2025,31,71.56
-17.5,-63.125,2025,31,73.41
-17.5,-62.5,2025,31,73.02
-17.0,-63.75,2025,31,75.21
-17.0,-63.125,2025,31,75.52
-17.0,-62.5,2025,31,76.53
-16.5,-63.75,2025,31,79.78
-16.5,-63.125,2025,31,77.93
-16.5,-62.5,2025,31,80.79
-18.5,-63.75,2025,32,62.37
-18.5,-63.125,2025,32,54.46
-18.5,-62.5,2025,32,53.27
-18.0,-63.75,2025,32,69.64
-18.0,-63.125,2025,32,61.85
-18.0,-62.5,2025,32,60.34
-17.5,-63.75,2025,32,70.45
-17.5,-63.125,2025,32,68.53
-17.5,-62.5,2025,32,66.44
-17.0,-63.75,2025,32,72.59
-17.0,-63.125,2025,32,69.08
-17.0,-62.5,2025,32,69.07
-16.5,-63.75,2025,32,77.16
-16.5,-63.125,2025,32,72.46
-16.5,-62.5,2025,32,76.35
-18.5,-63.75,2025,33,64.04
-18.5,-63.125,2025,33,56.82
-18.5,-62.5,2025,33,54.7
-18.0,-63.75,2025,33,73.26
-18.0,-63.125,2025,33,64.23
-18.0,-62.5,2025,33,61.8
-17.5,-63.75,2025,33,72.5
-17.5,-63.125,2025,33,69.69
-17.5,-62.5,2025,33,67.03
-17.0,-63.75,2025,33,74.15
-17.0,-63.125,2025,33,70.12
-17.0,-62.5,2025,33,69.77
-16.5,-63.75,2025,33,79.61
-16.5,-63.125,2025,33,73.96
-16.5,-62.5,2025,33,76.84
-18.5,-63.75,2025,34,63.74
-18.5,-63.125,2025,34,55.5
-18.5,-62.5,2025,34,53.61
-18.0,-63.75,2025,34,70.58
-18.0,-63.125,2025,34,60.81
-18.0,-62.5,2025,34,59.1
-17.5,-63.75,2025,34,67.45
-17.5,-63.125,2025,34,65.0
-17.5,-62.5,2025,34,64.6
-17.0,-63.75,2025,34,70.33
-17.0,-63.125,2025,34,67.44
-17.0,-62.5,2025,34,69.03
-16.5,-63.75,2025,34,77.15
-16.5,-63.125,2025,34,72.53
-16.5,-62.5,2025,34,76.98
-18.5,-63.75,2025,35,65.69
-18.5,-63.125,2025,35,64.22
-18.5,-62.5,2025,35,62.19
-18.0,-63.75,2025,35,75.1
-18.0,-63.125,2025,35,72.55
-18.0,-62.5,2025,35,71.22
-17.5,-63.75,2025,35,77.17
-17.5,-63.125,2025,35,79.51
-17.5,-62.5,2025,35,80.01
-17.0,-63.75,2025,35,78.9
-17.0,-63.125,2025,35,82.98
-17.0,-62.5,2025,35,85.26
-16.5,-63.75,2025,35,85.51
-16.5,-63.125,2025,35,88.37
-16.5,-62.5,2025,35,89.15
-18.5,-63.75,2025,36,66.69
-18.5,-63.125,2025,36,66.41
-18.5,-62.5,2025,36,64.81
-18.0,-63.75,2025,36,74.29
-18.0,-63.125,2025,36,75.92
-18.0,-62.5,2025,36,74.01
-17.5,-63.75,2025,36,79.11
-17.5,-63.125,2025,36,83.56
-17.5,-62.5,2025,36,82.79
-17.0,-63.75,2025,36,83.54
-17.0,-63.125,2025,36,87.57
-17.0,-62.5,2025,36,87.36
-16.5,-63.75,2025,36,88.5
-16.5,-63.125,2025,36,89.87
-16.5,-62.5,2025,36,89.18
-18.5,-63.75,2025,37,72.38
-18.5,-63.125,2025,37,69.65
-18.5,-62.5,2025,37,68.17
-18.0,-63.75,2025,37,75.77
-18.0,-63.125,2025,37,74.67
-18.0,-62.5,2025,37,73.0
-17.5,-63.75,2025,37,77.01
-17.5,-63.125,2025,37,80.06
-17.5,-62.5,2025,37,80.31
-17.0,-63.75,2025,37,80.84
-17.0,-63.125,2025,37,85.48
-17.0,-62.5,2025,37,86.45
-16.5,-63.75,2025,37,86.12
-16.5,-63.125,2025,37,88.58
-16.5,-62.5,2025,37,89.0
-18.5,-63.75,2025,38,75.64
-18.5,-63.125,2025,38,72.29
-18.5,-62.5,2025,38,72.44
-18.0,-63.75,2025,38,76.07
-18.0,-63.125,2025,38,76.27
-18.0,-62.5,2025,38,75.61
-17.5,-63.75,2025,38,76.7
-17.5,-63.125,2025,38,81.91
-17.5,-62.5,2025,38,80.91
-17.0,-63.75,2025,38,83.49
-17.0,-63.125,2025,38,86.63
-17.0,-62.5,2025,38,85.62
-16.5,-63.75,2025,38,89.7
-16.5,-63.125,2025,38,89.04
-16.5,-62.5,2025,38,88.37
-18.5,-63.75,2025,39,77.75
-18.5,-63.125,2025,39,69.4
-18.5,-62.5,2025,39,65.1
-18.0,-63.75,2025,39,75.36
-18.0,-63.125,2025,39,68.62
-18.0,-62.5,2025,39,64.95
-17.5,-63.75,2025,39,67.31
-17.5,-63.125,2025,39,72.33
-17.5,-62.5,2025,39,73.38
-17.0,-63.75,2025,39,75.67
-17.0,-63.125,2025,39,80.08
-17.0,-62.5,2025,39,81.68
-16.5,-63.75,2025,39,84.36
-16.5,-63.125,2025,39,85.73
-16.5,-62.5,2025,39,85.11
-18.5,-63.75,2025,40,81.39
-18.5,-63.125,2025,40,66.68
-18.5,-62.5,2025,40,66.8
-18.0,-63.75,2025,40,77.43
-18.0,-63.125,2025,40,67.59
-18.0,-62.5,2025,40,65.71
-17.5,-63.75,2025,40,70.69
-17.5,-63.125,2025,40,72.9
-17.5,-62.5,2025,40,74.27
-17.0,-63.75,2025,40,79.03
-17.0,-63.125,2025,40,80.99
-17.0,-62.5,2025,40,82.56
-16.5,-63.75,2025,40,87.14
-16.5,-63.125,2025,40,85.72
-16.5,-62.5,2025,40,85.87
-18.5,-63.75,2025,41,66.09
-18.5,-63.125,2025,41,56.55
-18.5,-62.5,2025,41,55.44
-18.0,-63.75,2025,41,66.24
-18.0,-63.125,2025,41,59.42
-18.0,-62.5,2025,41,57.65
-17.5,-63.75,2025,41,60.78
-17.5,-63.125,2025,41,64.94
-17.5,-62.5,2025,41,66.29
-17.0,-63.75,2025,41,71.09
-17.0,-63.125,2025,41,74.18
-17.0,-62.5,2025,41,75.28
-16.5,-63.75,2025,41,81.67
-16.5,-63.125,2025,41,80.13
-16.5,-62.5,2025,41,80.76
-18.5,-63.75,2025,42,65.21
-18.5,-63.125,2025,42,58.18
-18.5,-62.5,2025,42,59.05
-18.0,-63.75,2025,42,72.92
-18.0,-63.125,2025,42,64.54
-18.0,-62.5,2025,42,63.85
-17.5,-63.75,2025,42,68.25
-17.5,-63.125,2025,42,70.19
-17.5,-62.5,2025,42,70.37
-17.0,-63.75,2025,42,71.64
-17.0,-63.125,2025,42,74.88
-17.0,-62.5,2025,42,76.2
-16.5,-63.75,2025,42,78.86
-16.5,-63.125,2025,42,77.98
-16.5,-62.5,2025,42,82.46
-18.5,-63.75,2025,43,68.08
-18.5,-63.125,2025,43,64.4
-18.5,-62.5,2025,43,63.85
-18.0,-63.75,2025,43,74.56
-18.0,-63.125,2025,43,68.06
-18.0,-62.5,2025,43,66.35
-17.5,-63.75,2025,43,68.95
-17.5,-63.125,2025,43,70.22
-17.5,-62.5,2025,43,70.72
-17.0,-63.75,2025,43,70.43
-17.0,-63.125,2025,43,73.6
-17.0,-62.5,2025,43,75.32
-16.5,-63.75,2025,43,76.41
-16.5,-63.125,2025,43,76.2
-16.5,-62.5,2025,43,82.65
-18.5,-63.75,2025,44,69.18
-18.5,-63.125,2025,44,63.87
-18.5,-62.5,2025,44,63.84
-18.0,-63.75,2025,44,70.96
-18.0,-63.125,2025,44,67.41
-18.0,-62.5,2025,44,67.33
-17.5,-63.75,2025,44,72.31
-17.5,-63.125,2025,44,71.83
-17.5,-62.5,2025,44,74.55
-17.0,-63.75,2025,44,74.12
-17.0,-63.125,2025,44,78.7
-17.0,-62.5,2025,44,83.25
-16.5,-63.75,2025,44,81.85
-16.5,-63.125,2025,44,84.31
-16.5,-62.5,2025,44,89.29
-18.5,-63.75,2025,45,65.59
-18.5,-63.125,2025,45,60.57
-18.5,-62.5,2025,45,59.89
-18.0,-63.75,2025,45,70.4
-18.0,-63.125,2025,45,66.39
-18.0,-62.5,2025,45,64.92
-17.5,-63.75,2025,45,69.44
-17.5,-63.125,2025,45,73.51
-17.5,-62.5,2025,45,73.34
-17.0,-63.75,2025,45,74.93
-17.0,-63.125,2025,45,79.94
-17.0,-62.5,2025,45,82.08
-16.5,-63.75,2025,45,84.79
-16.5,-63.125,2025,45,85.9
-16.5,-62.5,2025,45,86.93
-18.5,-63.75,2025,46,72.48
-18.5,-63.125,2025,46,66.17
-18.5,-62.5,2025,46,61.86
-18.0,-63.75,2025,46,79.34
-18.0,-63.125,2025,46,72.61
-18.0,-62.5,2025,46,67.37
-17.5,-63.75,2025,46,78.64
-17.5,-63.125,2025,46,76.63
-17.5,-62.5,2025,46,74.19
-17.0,-63.75,2025,46,82.2
-17.0,-63.125,2025,46,81.12
-17.0,-62.5,2025,46,81.34
-16.5,-63.75,2025,46,88.93
-16.5,-63.125,2025,46,85.57
-16.5,-62.5,2025,46,86.9
-18.5,-63.75,2025,47,74.36
-18.5,-63.125,2025,47,66.65
-18.5,-62.5,2025,47,63.89
-18.0,-63.75,2025,47,84.31
-18.0,-63.125,2025,47,73.37
-18.0,-62.5,2025,47,67.47
-17.5,-63.75,2025,47,83.64
-17.5,-63.125,2025,47,75.99
-17.5,-62.5,2025,47,72.33
-17.0,-63.75,2025,47,84.96
-17.0,-63.125,2025,47,79.38
-17.0,-62.5,2025,47,78.23
-16.5,-63.75,2025,47,89.02
-16.5,-63.125,2025,47,82.43
-16.5,-62.5,2025,47,84.25
-18.5,-63.75,2025,48,65.36
-18.5,-63.125,2025,48,65.01
-18.5,-62.5,2025,48,66.31
-18.0,-63.75,2025,48,79.38
-18.0,-63.125,2025,48,74.53
-18.0,-62.5,2025,48,71.77
-17.5,-63.75,2025,48,81.12
-17.5,-63.125,2025,48,81.94
-17.5,-62.5,2025,48,78.59
-17.0,-63.75,2025,48,88.74
-17.0,-63.125,2025,48,89.2
-17.0,-62.5,2025,48,84.67
-16.5,-63.75,2025,48,94.36
-16.5,-63.125,2025,48,92.33
-16.5,-62.5,2025,48,88.85
-18.5,-63.75,2025,49,81.93
-18.5,-63.125,2025,49,77.35
-18.5,-62.5,2025,49,73.86
-18.0,-63.75,2025,49,88.7
-18.0,-63.125,2025,49,83.93
-18.0,-62.5,2025,49,79.74
-17.5,-63.75,2025,49,89.77
-17.5,-63.125,2025,49,87.45
-17.5,-62.5,2025,49,85.63
-17.0,-63.75,2025,49,88.92
-17.0,-63.125,2025,49,90.19
-17.0,-62.5,2025,49,90.66
-16.5,-63.75,2025,49,90.37
-16.5,-63.125,2025,49,90.71
-16.5,-62.5,2025,49,89.87
-18.5,-63.75,2025,50,77.15
-18.5,-63.125,2025,50,74.14
-18.5,-62.5,2025,50,72.55
-18.0,-63.75,2025,50,81.42
-18.0,-63.125,2025,50,78.22
-18.0,-62.5,2025,50,75.98
-17.5,-63.75,2025,50,80.03
-17.5,-63.125,2025,50,81.1
-17.5,-62.5,2025,50,81.08
-17.0,-63.75,2025,50,84.89
-17.0,-63.125,2025,50,85.67
-17.0,-62.5,2025,50,86.1
-16.5,-63.75,2025,50,90.84
-16.5,-63.125,2025,50,89.41
-16.5,-62.5,2025,50,88.34
-18.5,-63.75,2025,51,72.41
-18.5,-63.125,2025,51,71.34
-18.5,-62.5,2025,51,71.4
-18.0,-63.75,2025,51,79.32
-18.0,-63.125,2025,51,76.54
-18.0,-62.5,2025,51,75.02
-17.5,-63.75,2025,51,78.52
-17.5,-63.125,2025,51,80.01
-17.5,-62.5,2025,51,78.54
-17.0,-63.75,2025,51,82.94
-17.0,-63.125,2025,51,83.26
-17.0,-62.5,2025,51,82.65
-16.5,-63.75,2025,51,88.66
-16.5,-63.125,2025,51,85.45
-16.5,-62.5,2025,51,86.32
-18.5,-63.75,2025,52,68.1
-18.5,-63.125,2025,52,66.44
-18.5,-62.5,2025,52,67.45
-18.0,-63.75,2025,52,75.6
-18.0,-63.125,2025,52,73.42
-18.0,-62.5,2025,52,72.57
-17.5,-63.75,2025,52,73.12
-17.5,-63.125,2025,52,77.02
-17.5,-62.5,2025,52,77.95
-17.0,-63.75,2025,52,78.17
-17.0,-63.125,2025,52,80.15
-17.0,-62.5,2025,52,82.66
-16.5,-63.75,2025,52,85.33
-16.5,-63.125,2025,52,84.78
-16.5,-62.5,2025,52,85.66
-18.5,-63.75,2025,53,66.47
-18.5,-63.125,2025,53,64.06
-18.5,-62.5,2025,53,64.47
-18.0,-63.75,2025,53,69.17
-18.0,-63.125,2025,53,66.68
-18.0,-62.5,2025,53,67.37
-17.5,-63.75,2025,53,65.16
-17.5,-63.125,2025,53,68.69
-17.5,-62.5,2025,53,71.93
-17.0,-63.75,2025,53,73.62
-17.0,-63.125,2025,53,74.34
-17.0,-62.5,2025,53,76.01
-16.5,-63.75,2025,53,80.57
-16.5,-63.125,2025,53,78.01
-16.5,-62.5,2025,53,78.21
-18.5,-63.75,2025,54,56.57
-18.5,-63.125,2025,54,52.66
-18.5,-62.5,2025,54,55.09
-18.0,-63.75,2025,54,62.06
-18.0,-63.125,2025,54,56.73
-18.0,-62.5,2025,54,58.98
-17.5,-63.75,2025,54,56.51
-17.5,-63.125,2025,54,61.09
-17.5,-62.5,2025,54,66.49
-17.0,-63.75,2025,54,67.35
-17.0,-63.125,2025,54,69.9
-17.0,-62.5,2025,54,72.86
-16.5,-63.75,2025,54,79.23
-16.5,-63.125,2025,54,75.61
-16.5,-62.5,2025,54,77.79
-18.5,-63.75,2025,55,61.02
-18.5,-63.125,2025,55,59.52
-18.5,-62.5,2025,55,65.03
-18.0,-63.75,2025,55,68.65
-18.0,-63.125,2025,55,65.58
-18.0,-62.5,2025,55,70.11
-17.5,-63.75,2025,55,63.6
-17.5,-63.125,2025,55,72.19
-17.5,-62.5,2025,55,78.19
-17.0,-63.75,2025,55,73.16
-17.0,-63.125,2025,55,79.62
-17.0,-62.5,2025,55,84.87
-16.5,-63.75,2025,55,82.68
-16.5,-63.125,2025,55,85.7
-16.5,-62.5,2025,55,88.13
-18.5,-63.75,2025,56,66.79
-18.5,-63.125,2025,56,68.02
-18.5,-62.5,2025,56,68.41
-18.0,-63.75,2025,56,76.46
